BudgetPeriod,Budget Amount,BudgetYear,Customer Number,textBudgetPeriod
6723,12,235756.69,2008,10019678,Dec
6724,12,236884.3,2008,10025552,Dec
6725,12,250675.4,2008,10019942,Dec
6726,12,278197.98,2008,10024999,Dec
6727,12,303938.45,2008,10020663,Dec
6728,12,450645.45,2008,10025039,Dec
6729,12,524555.52,2008,10002154,Dec
6730,12,526070.75,2008,10006919,Dec
6731,12,586594.98,2008,10007536,Dec
6732,12,589345.46,2008,10019066,Dec
6733,12,0.0,2008,10015325,Dec
6734,12,0.0,2008,10025305,Dec
6735,12,0.0,2008,10025269,Dec
6736,12,0.0,2008,10022755,Dec
6737,12,0.0,2008,10017072,Dec
6738,12,0.0,2008,10020445,Dec
6739,12,0.0,2008,10017036,Dec
6740,12,0.0,2008,10023275,Dec
6741,12,0.0,2008,10008593,Dec
6742,12,0.0,2008,10023471,Dec
6743,12,0.0,2008,10023516,Dec
6744,12,0.0,2008,10022167,Dec
6745,12,0.0,2008,10027381,Dec
6746,12,0.0,2008,10006093,Dec
6747,12,0.0,2008,10004255,Dec
6748,12,0.0,2008,10026581,Dec
6749,12,0.0,2008,10025284,Dec
6750,12,0.0,2008,10023489,Dec
6751,12,0.0,2008,10019678,Dec
6752,12,0.0,2008,10026522,Dec
6753,12,0.0,2008,10025287,Dec
6754,12,0.0,2008,10020639,Dec
6755,12,0.0,2008,10007591,Dec
6756,12,0.0,2008,10025038,Dec
6757,12,0.0,2008,10024010,Dec
6758,12,0.0,2008,10025248,Dec
6759,12,0.0,2008,10018580,Dec
6760,12,0.0,2008,10026006,Dec
6761,12,0.0,2008,10019897,Dec
6762,12,0.0,2008,10007123,Dec
6763,12,0.0,2008,10025021,Dec
6764,12,0.0,2008,10010914,Dec
6765,12,0.0,2008,10026078,Dec
6766,12,0.0,2008,10000466,Dec
6767,12,0.0,2008,10019388,Dec
6768,12,0.0,2008,10020663,Dec
6769,12,0.0,2008,10025778,Dec
6770,12,0.0,2008,10013188,Dec
6771,12,0.0,2008,10015275,Dec
6772,12,0.0,2008,10020662,Dec
6773,12,0.0,2008,10026336,Dec
6774,12,0.0,2008,10016807,Dec
6775,12,0.0,2008,10025249,Dec
6776,12,0.0,2008,10010935,Dec
6777,12,0.0,2008,10007566,Dec
6778,12,0.0,2008,10008134,Dec
6779,12,0.0,2008,10009633,Dec
6780,12,0.0,2008,10025251,Dec
6781,12,0.0,2008,10018644,Dec
6782,12,0.0,2008,10022750,Dec
6783,12,0.0,2008,10022456,Dec
6784,12,0.0,2008,10021222,Dec
6785,12,0.0,2008,10013232,Dec
6786,12,0.0,2008,10015011,Dec
6787,12,0.0,2008,10022490,Dec
6788,12,0.0,2008,10010912,Dec
6789,12,0.0,2008,10020915,Dec
6790,12,0.0,2008,10026299,Dec
6791,12,0.0,2008,10011732,Dec
6792,12,0.0,2008,10009653,Dec
6793,12,0.0,2008,10023964,Dec
6794,12,0.0,2008,10027119,Dec
6795,12,0.0,2008,10026606,Dec
6796,12,0.0,2008,10018628,Dec
6797,12,0.0,2008,10009657,Dec
6798,12,0.0,2008,10023003,Dec
6799,12,0.0,2008,10000472,Dec
6800,12,0.0,2008,10020914,Dec
6801,12,0.0,2008,10011734,Dec
6802,12,0.0,2008,10025508,Dec
6803,12,0.0,2008,10024725,Dec
6804,12,0.0,2008,10009639,Dec
6805,12,0.0,2008,10007564,Dec
6806,12,0.0,2008,10018665,Dec
6807,12,0.0,2008,10021936,Dec
6808,12,0.0,2008,10014238,Dec
6809,12,0.0,2008,10025575,Dec
6810,12,0.0,2008,10009907,Dec
6811,12,0.0,2008,10015824,Dec
6812,12,0.0,2008,10006862,Dec
6813,12,0.0,2008,10024550,Dec
6814,12,0.0,2008,10023241,Dec
6815,12,0.0,2008,10010886,Dec
6816,12,0.0,2008,10014471,Dec
6817,12,0.0,2008,10017638,Dec
6818,12,0.0,2008,10024034,Dec
6819,12,0.0,2008,10025252,Dec
6820,12,0.0,2008,10000460,Dec
6821,12,0.0,2008,10021986,Dec
6822,12,0.0,2008,10022962,Dec
6823,12,0.0,2008,10016549,Dec
6824,12,0.0,2008,10021977,Dec
6825,12,0.0,2008,10002244,Dec
6826,12,0.0,2008,10024270,Dec
6827,12,0.0,2008,10025495,Dec
6828,12,0.0,2008,10025237,Dec
6829,12,0.0,2008,10007121,Dec
6830,12,0.0,2008,10025791,Dec
6831,12,0.0,2008,10015495,Dec
6832,12,0.0,2008,10027370,Dec
6833,12,0.0,2008,10002765,Dec
6834,12,0.0,2008,10025264,Dec
6835,12,0.0,2008,10016588,Dec
6836,12,0.0,2008,10005006,Dec
6837,12,0.0,2008,10019942,Dec
6838,12,0.0,2008,10020192,Dec
6839,12,0.0,2008,10002506,Dec
6840,12,0.0,2008,10022687,Dec
6841,12,0.0,2008,10012422,Dec
6842,12,0.0,2008,10023221,Dec
6843,12,0.0,2008,10024016,Dec
6844,12,0.0,2008,10020962,Dec
6845,12,0.0,2008,10009652,Dec
6846,12,0.0,2008,10011979,Dec
6847,12,0.0,2008,10021736,Dec
6848,12,0.0,2008,10012715,Dec
6849,12,0.0,2008,10020449,Dec
6850,12,0.0,2008,10026868,Dec
6851,12,0.0,2008,10024248,Dec
6852,12,0.0,2008,10023715,Dec
6853,12,0.0,2008,10025025,Dec
6854,12,0.0,2008,10021911,Dec
6855,12,0.0,2008,10020927,Dec
6856,12,0.0,2008,10023538,Dec
6857,12,0.0,2008,10009356,Dec
6858,12,0.0,2008,10025022,Dec
6859,12,0.0,2008,10018871,Dec
6860,12,0.0,2008,10025063,Dec
6861,12,0.0,2008,10025241,Dec
6862,12,0.0,2008,10021184,Dec
6863,12,0.0,2008,10002746,Dec
6864,12,0.0,2008,10024999,Dec
6865,12,0.0,2008,10007268,Dec
6866,12,0.0,2008,10006805,Dec
6867,12,0.0,2008,10013252,Dec
6868,12,0.0,2008,10012399,Dec
6869,12,0.0,2008,10021575,Dec
6870,12,0.0,2008,10020256,Dec
6871,12,0.0,2008,10018890,Dec
6872,12,0.0,2008,10024246,Dec
6873,12,0.0,2008,10025039,Dec
6874,12,0.0,2008,10010855,Dec
6875,12,0.0,2008,10022978,Dec
6876,12,0.0,2008,10026291,Dec
6877,12,0.0,2008,10025515,Dec
6878,12,0.0,2008,10025288,Dec
6879,12,0.0,2008,10020909,Dec
6880,12,0.0,2008,10019617,Dec
6881,12,0.0,2008,10021270,Dec
6882,12,0.0,2008,10017314,Dec
6883,12,0.0,2008,10002154,Dec
6884,12,0.0,2008,10021380,Dec
6885,12,0.0,2008,10026268,Dec
6886,12,0.0,2008,10025758,Dec
6887,12,0.0,2008,10016780,Dec
6888,12,0.0,2008,10021297,Dec
6889,12,0.0,2008,10025239,Dec
6890,12,0.0,2008,10010923,Dec
6891,12,0.0,2008,10011923,Dec
6892,12,0.0,2008,10011499,Dec
6893,12,0.0,2008,10025246,Dec
6894,12,0.0,2008,10021203,Dec
6895,12,0.0,2008,10021286,Dec
6896,12,0.0,2008,10020864,Dec
6897,12,0.0,2008,10009156,Dec
6898,12,0.0,2008,10020849,Dec
6899,12,0.0,2008,10014810,Dec
6900,12,0.0,2008,10002136,Dec
6901,12,0.0,2008,10003857,Dec
6902,12,0.0,2008,10020281,Dec
6903,12,0.0,2008,10021107,Dec
6904,12,0.0,2008,10025242,Dec
6905,12,0.0,2008,10024477,Dec
6906,12,0.0,2008,10027572,Dec
6907,12,0.0,2008,10024022,Dec
6908,12,0.0,2008,10006917,Dec
6909,12,0.0,2008,10013052,Dec
6910,12,0.0,2008,10019682,Dec
6911,12,0.0,2008,10020388,Dec
6912,12,0.0,2008,10016784,Dec
6913,12,0.0,2008,10007536,Dec
6914,12,0.0,2008,10007253,Dec
6915,12,0.0,2008,10007866,Dec
6916,12,0.0,2008,10002150,Dec
6917,12,0.0,2008,10025298,Dec
6918,12,0.0,2008,10005861,Dec
6919,12,0.0,2008,10013670,Dec
6920,12,0.0,2008,10020491,Dec
6921,12,0.0,2008,10011089,Dec
6922,12,0.0,2008,10020364,Dec
6923,12,0.0,2008,10020390,Dec
6924,12,0.0,2008,10019420,Dec
6925,12,0.0,2008,10019913,Dec
6926,12,0.0,2008,10024499,Dec
6927,12,0.0,2008,10024704,Dec
6928,12,0.0,2008,10013426,Dec
6929,12,0.0,2008,10027583,Dec
6930,12,0.0,2008,10009654,Dec
6931,12,0.0,2008,10002501,Dec
6932,12,0.0,2008,10002709,Dec
6933,12,0.0,2008,10013127,Dec
6934,12,0.0,2008,10008381,Dec
6935,12,0.0,2008,10011198,Dec
6936,12,0.0,2008,10025771,Dec
6937,12,0.0,2008,10002115,Dec
6938,12,0.0,2008,10013899,Dec
6939,12,0.0,2008,10021459,Dec
6940,12,0.0,2008,10009662,Dec
6941,12,0.0,2008,10009642,Dec
6942,12,0.0,2008,10024541,Dec
6943,12,0.0,2008,10015886,Dec
6944,12,0.0,2008,10009660,Dec
6945,12,0.0,2008,10012600,Dec
6946,12,0.0,2008,10027575,Dec
6947,12,0.0,2008,10011093,Dec
6948,12,0.0,2008,10026055,Dec
6949,12,0.0,2008,10015030,Dec
6950,12,0.0,2008,10018363,Dec
6951,12,0.0,2008,10019150,Dec
6952,12,0.0,2008,10006836,Dec
6953,12,0.0,2008,10025037,Dec
6954,12,0.0,2008,10010974,Dec
6955,12,0.0,2008,10019066,Dec
6956,12,0.0,2008,10026843,Dec
6957,12,0.0,2008,10014779,Dec
6958,12,0.0,2008,10025238,Dec
6959,12,0.0,2008,10021804,Dec
6960,12,0.0,2008,10004602,Dec
6961,12,0.0,2008,10002140,Dec
6962,12,0.0,2008,10025302,Dec
6963,12,0.0,2008,10002161,Dec
6964,12,0.0,2008,10021494,Dec
6965,12,0.0,2008,10011546,Dec
6966,12,0.0,2008,10025291,Dec
6967,12,0.0,2008,10011600,Dec
6968,12,0.0,2008,10027356,Dec
6969,12,0.0,2008,10011360,Dec
6970,12,0.0,2008,10018885,Dec
6971,12,0.0,2008,10009643,Dec
6972,12,0.0,2008,10020492,Dec
6973,12,0.0,2008,10017576,Dec
6974,12,0.0,2008,10010970,Dec
6975,12,0.0,2008,10011623,Dec
6976,12,0.0,2008,10020193,Dec
6977,12,0.0,2008,10019952,Dec
6978,12,0.0,2008,10002142,Dec
6979,12,0.0,2008,10007183,Dec
6980,12,0.0,2008,10025296,Dec
6981,12,0.0,2008,10006916,Dec
6982,12,0.0,2008,10019880,Dec
6983,12,0.0,2008,10017307,Dec
6984,12,0.0,2008,10019105,Dec
6985,12,0.0,2008,10002240,Dec
6986,12,0.0,2008,10002114,Dec
6987,12,0.0,2008,10027348,Dec
6988,12,0.0,2008,10024915,Dec
6989,12,0.0,2008,10008893,Dec
6990,12,0.0,2008,10010832,Dec
6991,12,0.0,2008,10012128,Dec
6992,12,0.0,2008,10020446,Dec
6993,12,0.0,2008,10024919,Dec
6994,12,0.0,2008,10019400,Dec
6995,12,0.0,2008,10025300,Dec
6996,12,0.0,2008,10013376,Dec
6997,12,0.0,2008,10010881,Dec
6998,12,0.0,2008,10020239,Dec
6999,12,0.0,2008,10020684,Dec
7000,12,0.0,2008,10012792,Dec
7001,12,0.0,2008,10005620,Dec
7002,1,1311.31,2009,10026336,Jan
7003,1,7210.09,2009,10009907,Jan
7004,1,21163.71,2009,10018371,Jan
7005,1,0.0,2009,10015325,Jan
7006,1,0.0,2009,10025269,Jan
7007,1,0.0,2009,10022755,Jan
7008,1,0.0,2009,10017072,Jan
7009,1,0.0,2009,10014495,Jan
7010,1,0.0,2009,10018352,Jan
7011,1,0.0,2009,10020445,Jan
7012,1,0.0,2009,10017036,Jan
7013,1,0.0,2009,10023275,Jan
7014,1,0.0,2009,10025061,Jan
7015,1,0.0,2009,10016045,Jan
7016,1,0.0,2009,10019900,Jan
7017,1,0.0,2009,10008593,Jan
7018,1,0.0,2009,10010698,Jan
7019,1,0.0,2009,10023471,Jan
7020,1,0.0,2009,10023516,Jan
7021,1,0.0,2009,10022167,Jan
7022,1,0.0,2009,10027381,Jan
7023,1,0.0,2009,10025549,Jan
7024,1,0.0,2009,10011981,Jan
7025,1,0.0,2009,10006093,Jan
7026,1,0.0,2009,10023235,Jan
7027,1,0.0,2009,10004255,Jan
7028,1,0.0,2009,10026581,Jan
7029,1,0.0,2009,10025284,Jan
7030,1,0.0,2009,10027082,Jan
7031,1,0.0,2009,10023489,Jan
7032,1,0.0,2009,10019678,Jan
7033,1,0.0,2009,10026522,Jan
7034,1,0.0,2009,10025287,Jan
7035,1,0.0,2009,10016564,Jan
7036,1,0.0,2009,10020639,Jan
7037,1,0.0,2009,10025038,Jan
7038,1,0.0,2009,10024010,Jan
7039,1,0.0,2009,10018867,Jan
7040,1,0.0,2009,10025248,Jan
7041,1,0.0,2009,10007123,Jan
7042,1,0.0,2009,10025583,Jan
7043,1,0.0,2009,10025021,Jan
7044,1,0.0,2009,10025299,Jan
7045,1,0.0,2009,10026078,Jan
7046,1,0.0,2009,10000466,Jan
7047,1,0.0,2009,10019388,Jan
7048,1,0.0,2009,10020663,Jan
7049,1,0.0,2009,10017852,Jan
7050,1,0.0,2009,10025778,Jan
7051,1,0.0,2009,10013188,Jan
7052,1,0.0,2009,10015275,Jan
7053,1,0.0,2009,10023783,Jan
7054,1,0.0,2009,10020662,Jan
7055,1,0.0,2009,10026336,Jan
7056,1,0.0,2009,10017553,Jan
7057,1,0.0,2009,10010935,Jan
7058,1,0.0,2009,10007566,Jan
7059,1,0.0,2009,10021179,Jan
7060,1,0.0,2009,10008134,Jan
7061,1,0.0,2009,10009633,Jan
7062,1,0.0,2009,10025251,Jan
7063,1,0.0,2009,10022750,Jan
7064,1,0.0,2009,10021222,Jan
7065,1,0.0,2009,10013232,Jan
7066,1,0.0,2009,10015011,Jan
7067,1,0.0,2009,10025552,Jan
7068,1,0.0,2009,10019909,Jan
7069,1,0.0,2009,10022490,Jan
7070,1,0.0,2009,10010912,Jan
7071,1,0.0,2009,10020915,Jan
7072,1,0.0,2009,10026299,Jan
7073,1,0.0,2009,10011732,Jan
7074,1,0.0,2009,10009653,Jan
7075,1,0.0,2009,10025243,Jan
7076,1,0.0,2009,10023964,Jan
7077,1,0.0,2009,10027119,Jan
7078,1,0.0,2009,10026606,Jan
7079,1,0.0,2009,10018628,Jan
7080,1,0.0,2009,10009657,Jan
7081,1,0.0,2009,10007355,Jan
7082,1,0.0,2009,10023003,Jan
7083,1,0.0,2009,10000472,Jan
7084,1,0.0,2009,10020914,Jan
7085,1,0.0,2009,10025051,Jan
7086,1,0.0,2009,10015793,Jan
7087,1,0.0,2009,10011734,Jan
7088,1,0.0,2009,10024725,Jan
7089,1,0.0,2009,10009639,Jan
7090,1,0.0,2009,10018665,Jan
7091,1,0.0,2009,10021936,Jan
7092,1,0.0,2009,10014238,Jan
7093,1,0.0,2009,10009645,Jan
7094,1,0.0,2009,10025575,Jan
7095,1,0.0,2009,10009907,Jan
7096,1,0.0,2009,10015824,Jan
7097,1,0.0,2009,10006862,Jan
7098,1,0.0,2009,10023241,Jan
7099,1,0.0,2009,10021470,Jan
7100,1,0.0,2009,10014471,Jan
7101,1,0.0,2009,10017638,Jan
7102,1,0.0,2009,10024034,Jan
7103,1,0.0,2009,10025252,Jan
7104,1,0.0,2009,10025285,Jan
7105,1,0.0,2009,10000460,Jan
7106,1,0.0,2009,10021986,Jan
7107,1,0.0,2009,10016549,Jan
7108,1,0.0,2009,10024270,Jan
7109,1,0.0,2009,10025495,Jan
7110,1,0.0,2009,10025237,Jan
7111,1,0.0,2009,10007121,Jan
7112,1,0.0,2009,10025791,Jan
7113,1,0.0,2009,10024260,Jan
7114,1,0.0,2009,10014546,Jan
7115,1,0.0,2009,10027370,Jan
7116,1,0.0,2009,10002765,Jan
7117,1,0.0,2009,10021412,Jan
7118,1,0.0,2009,10016588,Jan
7119,1,0.0,2009,10005006,Jan
7120,1,0.0,2009,10024006,Jan
7121,1,0.0,2009,10026294,Jan
7122,1,0.0,2009,10019942,Jan
7123,1,0.0,2009,10020192,Jan
7124,1,0.0,2009,10009985,Jan
7125,1,0.0,2009,10022687,Jan
7126,1,0.0,2009,10021160,Jan
7127,1,0.0,2009,10012422,Jan
7128,1,0.0,2009,10024016,Jan
7129,1,0.0,2009,10009652,Jan
7130,1,0.0,2009,10011979,Jan
7131,1,0.0,2009,10021736,Jan
7132,1,0.0,2009,10020449,Jan
7133,1,0.0,2009,10026868,Jan
7134,1,0.0,2009,10024248,Jan
7135,1,0.0,2009,10023715,Jan
7136,1,0.0,2009,10026348,Jan
7137,1,0.0,2009,10021911,Jan
7138,1,0.0,2009,10020927,Jan
7139,1,0.0,2009,10023538,Jan
7140,1,0.0,2009,10025919,Jan
7141,1,0.0,2009,10013238,Jan
7142,1,0.0,2009,10021223,Jan
7143,1,0.0,2009,10018871,Jan
7144,1,0.0,2009,10025063,Jan
7145,1,0.0,2009,10023023,Jan
7146,1,0.0,2009,10025241,Jan
7147,1,0.0,2009,10025052,Jan
7148,1,0.0,2009,10021485,Jan
7149,1,0.0,2009,10021184,Jan
7150,1,0.0,2009,10009623,Jan
7151,1,0.0,2009,10002746,Jan
7152,1,0.0,2009,10024999,Jan
7153,1,0.0,2009,10006037,Jan
7154,1,0.0,2009,10007268,Jan
7155,1,0.0,2009,10013137,Jan
7156,1,0.0,2009,10002138,Jan
7157,1,0.0,2009,10018950,Jan
7158,1,0.0,2009,10022249,Jan
7159,1,0.0,2009,10006805,Jan
7160,1,0.0,2009,10013252,Jan
7161,1,0.0,2009,10025267,Jan
7162,1,0.0,2009,10023785,Jan
7163,1,0.0,2009,10010904,Jan
7164,1,0.0,2009,10016303,Jan
7165,1,0.0,2009,10023244,Jan
7166,1,0.0,2009,10012799,Jan
7167,1,0.0,2009,10012399,Jan
7168,1,0.0,2009,10011724,Jan
7169,1,0.0,2009,10014064,Jan
7170,1,0.0,2009,10007163,Jan
7171,1,0.0,2009,10020340,Jan
7172,1,0.0,2009,10021575,Jan
7173,1,0.0,2009,10021242,Jan
7174,1,0.0,2009,10020256,Jan
7175,1,0.0,2009,10018890,Jan
7176,1,0.0,2009,10024246,Jan
7177,1,0.0,2009,10025039,Jan
7178,1,0.0,2009,10010855,Jan
7179,1,0.0,2009,10022978,Jan
7180,1,0.0,2009,10026291,Jan
7181,1,0.0,2009,10025515,Jan
7182,1,0.0,2009,10025288,Jan
7183,1,0.0,2009,10020909,Jan
7184,1,0.0,2009,10019617,Jan
7185,1,0.0,2009,10021270,Jan
7186,1,0.0,2009,10017314,Jan
7187,1,0.0,2009,10023760,Jan
7188,1,0.0,2009,10002154,Jan
7189,1,0.0,2009,10021380,Jan
7190,1,0.0,2009,10027053,Jan
7191,1,0.0,2009,10026268,Jan
7192,1,0.0,2009,10025758,Jan
7193,1,0.0,2009,10016780,Jan
7194,1,0.0,2009,10021297,Jan
7195,1,0.0,2009,10025239,Jan
7196,1,0.0,2009,10000474,Jan
7197,1,0.0,2009,10010923,Jan
7198,1,0.0,2009,10011923,Jan
7199,1,0.0,2009,10011499,Jan
7200,1,0.0,2009,10024255,Jan
7201,1,0.0,2009,10025246,Jan
7202,1,0.0,2009,10021203,Jan
7203,1,0.0,2009,10021286,Jan
7204,1,0.0,2009,10020864,Jan
7205,1,0.0,2009,10009156,Jan
7206,1,0.0,2009,10006919,Jan
7207,1,0.0,2009,10017290,Jan
7208,1,0.0,2009,10020849,Jan
7209,1,0.0,2009,10014810,Jan
7210,1,0.0,2009,10002136,Jan
7211,1,0.0,2009,10000458,Jan
7212,1,0.0,2009,10003857,Jan
7213,1,0.0,2009,10020281,Jan
7214,1,0.0,2009,10021305,Jan
7215,1,0.0,2009,10021107,Jan
7216,1,0.0,2009,10025242,Jan
7217,1,0.0,2009,10024477,Jan
7218,1,0.0,2009,10012369,Jan
7219,1,0.0,2009,10027572,Jan
7220,1,0.0,2009,10024022,Jan
7221,1,0.0,2009,10006917,Jan
7222,1,0.0,2009,10020413,Jan
7223,1,0.0,2009,10013052,Jan
7224,1,0.0,2009,10020868,Jan
7225,1,0.0,2009,10025247,Jan
7226,1,0.0,2009,10002520,Jan
7227,1,0.0,2009,10005236,Jan
7228,1,0.0,2009,10019682,Jan
7229,1,0.0,2009,10020388,Jan
7230,1,0.0,2009,10016784,Jan
7231,1,0.0,2009,10007536,Jan
7232,1,0.0,2009,10007253,Jan
7233,1,0.0,2009,10015956,Jan
7234,1,0.0,2009,10007866,Jan
7235,1,0.0,2009,10002150,Jan
7236,1,0.0,2009,10025298,Jan
7237,1,0.0,2009,10005861,Jan
7238,1,0.0,2009,10013670,Jan
7239,1,0.0,2009,10020491,Jan
7240,1,0.0,2009,10011089,Jan
7241,1,0.0,2009,10023780,Jan
7242,1,0.0,2009,10020364,Jan
7243,1,0.0,2009,10023759,Jan
7244,1,0.0,2009,10025062,Jan
7245,1,0.0,2009,10021331,Jan
7246,1,0.0,2009,10021668,Jan
7247,1,0.0,2009,10002137,Jan
7248,1,0.0,2009,10020390,Jan
7249,1,0.0,2009,10011842,Jan
7250,1,0.0,2009,10019420,Jan
7251,1,0.0,2009,10019913,Jan
7252,1,0.0,2009,10024499,Jan
7253,1,0.0,2009,10024704,Jan
7254,1,0.0,2009,10013426,Jan
7255,1,0.0,2009,10027583,Jan
7256,1,0.0,2009,10009654,Jan
7257,1,0.0,2009,10002501,Jan
7258,1,0.0,2009,10008638,Jan
7259,1,0.0,2009,10023703,Jan
7260,1,0.0,2009,10002709,Jan
7261,1,0.0,2009,10018623,Jan
7262,1,0.0,2009,10013127,Jan
7263,1,0.0,2009,10008381,Jan
7264,1,0.0,2009,10021111,Jan
7265,1,0.0,2009,10011198,Jan
7266,1,0.0,2009,10025771,Jan
7267,1,0.0,2009,10022746,Jan
7268,1,0.0,2009,10023022,Jan
7269,1,0.0,2009,10002115,Jan
7270,1,0.0,2009,10013899,Jan
7271,1,0.0,2009,10021459,Jan
7272,1,0.0,2009,10009662,Jan
7273,1,0.0,2009,10017585,Jan
7274,1,0.0,2009,10006983,Jan
7275,1,0.0,2009,10009642,Jan
7276,1,0.0,2009,10018129,Jan
7277,1,0.0,2009,10024541,Jan
7278,1,0.0,2009,10013039,Jan
7279,1,0.0,2009,10015886,Jan
7280,1,0.0,2009,10009660,Jan
7281,1,0.0,2009,10023757,Jan
7282,1,0.0,2009,10019469,Jan
7283,1,0.0,2009,10012600,Jan
7284,1,0.0,2009,10027575,Jan
7285,1,0.0,2009,10011093,Jan
7286,1,0.0,2009,10020227,Jan
7287,1,0.0,2009,10009672,Jan
7288,1,0.0,2009,10024743,Jan
7289,1,0.0,2009,10008602,Jan
7290,1,0.0,2009,10013870,Jan
7291,1,0.0,2009,10026055,Jan
7292,1,0.0,2009,10011821,Jan
7293,1,0.0,2009,10015030,Jan
7294,1,0.0,2009,10007258,Jan
7295,1,0.0,2009,10018363,Jan
7296,1,0.0,2009,10019150,Jan
7297,1,0.0,2009,10006836,Jan
7298,1,0.0,2009,10025037,Jan
7299,1,0.0,2009,10010974,Jan
7300,1,0.0,2009,10019066,Jan
7301,1,0.0,2009,10026843,Jan
7302,1,0.0,2009,10014779,Jan
7303,1,0.0,2009,10013871,Jan
7304,1,0.0,2009,10025238,Jan
7305,1,0.0,2009,10021804,Jan
7306,1,0.0,2009,10004602,Jan
7307,1,0.0,2009,10002140,Jan
7308,1,0.0,2009,10025302,Jan
7309,1,0.0,2009,10002161,Jan
7310,1,0.0,2009,10021494,Jan
7311,1,0.0,2009,10011546,Jan
7312,1,0.0,2009,10025291,Jan
7313,1,0.0,2009,10011600,Jan
7314,1,0.0,2009,10027356,Jan
7315,1,0.0,2009,10011360,Jan
7316,1,0.0,2009,10018885,Jan
7317,1,0.0,2009,10009643,Jan
7318,1,0.0,2009,10020492,Jan
7319,1,0.0,2009,10017576,Jan
7320,1,0.0,2009,10010970,Jan
7321,1,0.0,2009,10011623,Jan
7322,1,0.0,2009,10012023,Jan
7323,1,0.0,2009,10018868,Jan
7324,1,0.0,2009,10020193,Jan
7325,1,0.0,2009,10019952,Jan
7326,1,0.0,2009,10013061,Jan
7327,1,0.0,2009,10002142,Jan
7328,1,0.0,2009,10007183,Jan
7329,1,0.0,2009,10025296,Jan
7330,1,0.0,2009,10006916,Jan
7331,1,-5228.712,2009,10015325,Jan
7332,1,-3044.6312,2009,10025305,Jan
7333,1,-1582.146,2009,10025269,Jan
7334,1,-1171.8096,2009,10000455,Jan
7335,1,-893.918,2009,10015783,Jan
7336,1,-762.5512,2009,10022755,Jan
7337,1,-298.6632,2009,10017072,Jan
7338,1,-28.4648,2009,10014495,Jan
7339,1,3.9468,2009,10018352,Jan
7340,1,24.2784,2009,10020445,Jan
7341,1,25.0668,2009,10014802,Jan
7342,1,25.5072,2009,10017036,Jan
7343,1,25.7232,2009,10012234,Jan
7344,1,36.4824,2009,10026532,Jan
7345,1,38.7828,2009,10023275,Jan
7346,1,45.468,2009,10025061,Jan
7347,1,48.3624,2009,10021185,Jan
7348,1,48.76,2009,10003720,Jan
7349,1,61.3496,2009,10000462,Jan
7350,1,74.2352,2009,10016045,Jan
7351,1,70.0992,2009,10019900,Jan
7352,1,82.2636,2009,10008593,Jan
7353,1,86.1732,2009,10010698,Jan
7354,1,90.7968,2009,10023471,Jan
7355,1,87.76799999999999,2009,10024524,Jan
7356,1,100.096,2009,10000469,Jan
7357,1,112.1112,2009,10023516,Jan
7358,1,134.5968,2009,10022167,Jan
7359,1,140.3828,2009,10027381,Jan
7360,1,140.6496,2009,10025549,Jan
7361,1,154.2104,2009,10011981,Jan
7362,1,164.5328,2009,10006093,Jan
7363,1,194.5728,2009,10003749,Jan
7364,1,169.6756,2009,10016047,Jan
7365,1,192.4416,2009,10023235,Jan
7366,1,203.8824,2009,10026062,Jan
7367,1,200.6264,2009,10004255,Jan
7368,1,223.8192,2009,10025289,Jan
7369,1,195.6932,2009,10026581,Jan
7370,1,213.3408,2009,10025034,Jan
7371,1,215.3076,2009,10025284,Jan
7372,1,258.4608,2009,10027082,Jan
7373,1,232.1068,2009,10023489,Jan
7374,1,291.7304,2009,10010897,Jan
7375,1,318.8592,2009,10009647,Jan
7376,1,287.5736,2009,10019678,Jan
7377,1,311.0152,2009,10027340,Jan
7378,1,315.4772,2009,10026522,Jan
7379,1,364.0,2009,10011521,Jan
7380,1,331.98199999999997,2009,10025287,Jan
7381,1,347.8796,2009,10020907,Jan
7382,1,348.5512,2009,10016564,Jan
7383,1,399.8488,2009,10007120,Jan
7384,1,425.9952,2009,10022431,Jan
7385,1,427.7908,2009,10020639,Jan
7386,1,523.12,2009,10019665,Jan
7387,1,465.7132,2009,10007591,Jan
7388,1,474.72,2009,1000601,Jan
7389,1,574.2792,2009,10024009,Jan
7390,1,504.8408,2009,10025038,Jan
7391,1,505.0524,2009,10024262,Jan
7392,1,513.59,2009,10026038,Jan
7393,1,607.3812,2009,10025304,Jan
7394,1,615.3192,2009,10024010,Jan
7395,1,622.944,2009,10018867,Jan
7396,1,541.5764,2009,10003795,Jan
7397,1,553.2788,2009,10025248,Jan
7398,1,590.9568,2009,10018580,Jan
7399,1,571.0532,2009,10026006,Jan
7400,1,605.3968,2009,10019664,Jan
7401,1,690.3936,2009,10019897,Jan
7402,1,612.6648,2009,10007123,Jan
7403,1,642.7872,2009,10011398,Jan
7404,1,733.914,2009,10025583,Jan
7405,1,767.5344,2009,10000456,Jan
7406,1,702.6144,2009,10023513,Jan
7407,1,764.4624,2009,10020931,Jan
7408,1,683.4772,2009,10025021,Jan
7409,1,839.7108,2009,10014043,Jan
7410,1,719.5596,2009,10005043,Jan
7411,1,751.1519999999999,2009,10013509,Jan
7412,1,813.8832,2009,10025571,Jan
7413,1,763.6092,2009,10025299,Jan
7414,1,778.6972,2009,10000481,Jan
